,data_year,Aggravated Assault,All Other Offenses (Except Traffic),Arson,Burglary,Curfew and Loitering Law Violations,Disorderly Conduct,Driving Under the Influence,Drug Abuse Violations - Grand Total,Drunkenness,Embezzlement,Forgery and Counterfeiting,Fraud,Gambling - Total,Human Trafficking - Commercial Sex Acts,Human Trafficking - Involuntary Servitude,Larceny - Theft,Liquor Laws,Manslaughter by Negligence,Motor Vehicle Theft,Murder and Nonnegligent Manslaughter,Offenses Against the Family and Children,Prostitution and Commercialized Vice,Rape,Robbery,Simple Assault,"Stolen Property: Buying, Receiving, Possessing",Suspicion,Vagrancy,Vandalism,"Weapons: Carrying, Possessing, Etc.","Sex Offenses (Except Rape, and Prostitution and Commercialized Vice)",ori_number
3,2022.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0011600
0,2017.0,43.0,149.0,0.0,16.0,0.0,7.0,2.0,87.0,66.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,27.0,146.0,7.0,0.0,5.0,13.0,18.0,20.0,CA0012100
1,2018.0,73.0,154.0,2.0,15.0,0.0,10.0,3.0,169.0,63.0,0.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,41.0,164.0,5.0,0.0,1.0,19.0,19.0,10.0,CA0012100
2,2019.0,46.0,191.0,2.0,21.0,0.0,10.0,5.0,236.0,72.0,0.0,2.0,7.0,0.0,0.0,0.0,29.0,4.0,0.0,6.0,2.0,0.0,0.0,1.0,55.0,214.0,5.0,0.0,2.0,17.0,30.0,19.0,CA0012100
3,2020.0,51.0,195.0,0.0,22.0,0.0,6.0,2.0,248.0,27.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,46.0,133.0,3.0,0.0,0.0,10.0,14.0,25.0,CA0012100
4,2022.0,62.0,175.0,0.0,4.0,0.0,9.0,1.0,386.0,40.0,0.0,0.0,12.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,29.0,194.0,12.0,0.0,0.0,13.0,43.0,25.0,CA0012100
0,2017.0,66.0,156.0,0.0,43.0,0.0,5.0,69.0,434.0,32.0,3.0,8.0,14.0,0.0,0.0,0.0,121.0,0.0,0.0,13.0,0.0,0.0,7.0,1.0,9.0,50.0,25.0,0.0,1.0,9.0,19.0,15.0,CA001300X
1,2018.0,89.0,211.0,1.0,17.0,0.0,0.0,114.0,627.0,49.0,1.0,7.0,9.0,0.0,0.0,0.0,233.0,3.0,0.0,12.0,0.0,0.0,2.0,3.0,31.0,67.0,29.0,0.0,5.0,6.0,26.0,5.0,CA001300X
2,2019.0,79.0,153.0,2.0,31.0,0.0,1.0,103.0,558.0,57.0,1.0,15.0,2.0,0.0,0.0,0.0,185.0,6.0,0.0,7.0,1.0,0.0,11.0,0.0,19.0,79.0,32.0,0.0,0.0,8.0,23.0,7.0,CA001300X
3,2020.0,89.0,134.0,2.0,23.0,0.0,1.0,57.0,509.0,33.0,7.0,9.0,1.0,0.0,0.0,0.0,115.0,0.0,0.0,5.0,1.0,0.0,2.0,4.0,15.0,71.0,29.0,0.0,2.0,9.0,33.0,3.0,CA001300X
4,2022.0,53.0,52.0,0.0,7.0,0.0,1.0,47.0,275.0,14.0,3.0,4.0,3.0,0.0,0.0,0.0,75.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,30.0,13.0,0.0,0.0,13.0,13.0,2.0,CA001300X
0,2020.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,CA0014100
1,2021.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,CA0014100
2,2022.0,1.0,6.0,0.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,CA0014100
0,2017.0,18.0,121.0,3.0,14.0,0.0,14.0,9.0,70.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,55.0,15.0,0.0,16.0,6.0,8.0,8.0,CA0019700
1,2018.0,17.0,88.0,0.0,13.0,0.0,13.0,14.0,82.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,49.0,10.0,0.0,13.0,9.0,10.0,2.0,CA0019700
2,2019.0,9.0,80.0,0.0,10.0,0.0,24.0,11.0,75.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,47.0,6.0,0.0,13.0,9.0,13.0,4.0,CA0019700
3,2020.0,2.0,26.0,0.0,7.0,0.0,6.0,6.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,2.0,6.0,7.0,2.0,CA0019700
4,2022.0,14.0,46.0,4.0,4.0,0.0,15.0,3.0,41.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,3.0,23.0,1.0,0.0,2.0,5.0,3.0,2.0,CA0019700
0,2021.0,0.0,6.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,CA0019945
1,2022.0,1.0,7.0,0.0,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0019945
0,2021.0,0.0,6.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0019970
1,2022.0,0.0,59.0,0.0,0.0,0.0,1.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0019970
0,2021.0,0.0,2.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0019975
1,2022.0,0.0,13.0,0.0,0.0,0.0,1.0,442.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CA0019975
0,2021.0,1.0,4.0,0.0,0.0,0.0,0.0,118.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,CA0019990
1,2022.0,2.0,29.0,0.0,0.0,0.0,1.0,711.0,13.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,0.0,CA0019990
0,2017.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,CA0020000
1,2018.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,CA0020000
2,2019.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,10.0,1.0,0.0,0.0,0.0,4.0,1.0,CA0020000
3,2020.0,9.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,CA0020000
4,2022.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,CA0020000
0,2017.0,49.0,230.0,0.0,22.0,0.0,0.0,4.0,92.0,26.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,27.0,6.0,0.0,1.0,2.0,14.0,3.0,CA0030000
1,2018.0,45.0,189.0,1.0,9.0,0.0,2.0,2.0,113.0,27.0,0.0,4.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,35.0,2.0,0.0,0.0,1.0,12.0,3.0,CA0030000
2,2019.0,54.0,199.0,0.0,12.0,0.0,0.0,3.0,154.0,29.0,0.0,4.0,2.0,0.0,0.0,0.0,7.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,5.0,29.0,5.0,0.0,0.0,5.0,20.0,0.0,CA0030000
3,2020.0,50.0,120.0,1.0,9.0,0.0,0.0,6.0,119.0,17.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,11.0,3.0,0.0,0.0,3.0,9.0,0.0,CA0030000
4,2022.0,36.0,146.0,0.0,1.0,0.0,10.0,2.0,69.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,33.0,2.0,0.0,0.0,8.0,25.0,2.0,CA0030000
0,2017.0,6.0,41.0,0.0,1.0,0.0,2.0,16.0,19.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,CA0030200
1,2018.0,5.0,38.0,0.0,2.0,0.0,0.0,30.0,18.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,5.0,0.0,CA0030200
2,2019.0,8.0,46.0,0.0,0.0,0.0,0.0,28.0,26.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,4.0,0.0,0.0,1.0,2.0,1.0,CA0030200
3,2020.0,6.0,48.0,1.0,0.0,0.0,0.0,17.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,CA0030200
4,2022.0,2.0,14.0,0.0,1.0,0.0,4.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,CA0030200
0,2017.0,9.0,49.0,0.0,4.0,0.0,1.0,10.0,25.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0,CA0030300
1,2018.0,12.0,86.0,1.0,4.0,0.0,0.0,8.0,30.0,42.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,CA0030300
2,2019.0,19.0,88.0,2.0,2.0,0.0,0.0,6.0,25.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,CA0030300
3,2020.0,16.0,104.0,0.0,3.0,0.0,0.0,5.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,4.0,0.0,1.0,CA0030300
4,2022.0,8.0,38.0,1.0,0.0,0.0,20.0,13.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,3.0,0.0,1.0,CA0030300
0,2017.0,8.0,11.0,0.0,0.0,0.0,0.0,19.0,25.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,5.0,0.0,CA0030500
1,2018.0,1.0,12.0,0.0,1.0,0.0,0.0,21.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,4.0,0.0,CA0030500
2,2019.0,4.0,10.0,0.0,0.0,0.0,0.0,7.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,3.0,0.0,CA0030500
3,2020.0,6.0,10.0,1.0,0.0,0.0,0.0,8.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,CA0030500
4,2022.0,5.0,11.0,0.0,0.0,0.0,2.0,13.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,CA0030500
0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0039995
1,2022.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0039995
0,2017.0,181.0,509.0,3.0,84.0,0.0,2.0,84.0,1069.0,33.0,2.0,27.0,37.0,0.0,0.0,0.0,111.0,1.0,0.0,55.0,2.0,9.0,3.0,5.0,9.0,231.0,52.0,0.0,9.0,72.0,87.0,17.0,CA0040000
1,2018.0,263.0,666.0,2.0,44.0,0.0,9.0,16.0,1001.0,138.0,0.0,20.0,15.0,0.0,0.0,0.0,56.0,1.0,0.0,23.0,1.0,1.0,1.0,3.0,12.0,206.0,61.0,0.0,6.0,49.0,143.0,21.0,CA0040000
2,2019.0,265.0,528.0,1.0,62.0,0.0,4.0,9.0,971.0,93.0,0.0,14.0,16.0,0.0,0.0,0.0,72.0,0.0,0.0,9.0,2.0,0.0,0.0,3.0,12.0,186.0,68.0,0.0,7.0,41.0,159.0,32.0,CA0040000
3,2020.0,321.0,411.0,5.0,53.0,0.0,1.0,2.0,698.0,72.0,0.0,12.0,12.0,0.0,0.0,0.0,46.0,0.0,0.0,11.0,6.0,0.0,1.0,4.0,14.0,198.0,38.0,0.0,5.0,27.0,121.0,28.0,CA0040000
4,2022.0,189.0,1180.0,4.0,29.0,1.0,49.0,1.0,347.0,25.0,1.0,2.0,19.0,0.0,0.0,0.0,29.0,3.0,0.0,2.0,3.0,2.0,0.0,1.0,9.0,162.0,19.0,0.0,1.0,32.0,70.0,0.0,CA0040000
0,2017.0,249.0,983.0,5.0,66.0,0.0,11.0,266.0,423.0,714.0,2.0,5.0,9.0,0.0,0.0,0.0,168.0,129.0,0.0,53.0,3.0,0.0,0.0,3.0,22.0,264.0,33.0,0.0,80.0,40.0,83.0,21.0,CA0040200
1,2018.0,287.0,1015.0,2.0,72.0,0.0,33.0,241.0,687.0,785.0,8.0,4.0,10.0,0.0,0.0,0.0,141.0,177.0,0.0,34.0,0.0,0.0,0.0,3.0,27.0,404.0,36.0,0.0,29.0,52.0,110.0,18.0,CA0040200
2,2019.0,234.0,921.0,6.0,73.0,0.0,39.0,287.0,826.0,729.0,4.0,2.0,8.0,0.0,0.0,0.0,172.0,275.0,1.0,45.0,0.0,0.0,1.0,9.0,31.0,432.0,30.0,0.0,18.0,53.0,101.0,28.0,CA0040200
3,2020.0,237.0,600.0,10.0,53.0,0.0,24.0,303.0,576.0,411.0,1.0,3.0,16.0,0.0,0.0,0.0,102.0,39.0,0.0,24.0,5.0,0.0,0.0,3.0,30.0,291.0,33.0,0.0,16.0,71.0,103.0,23.0,CA0040200
4,2022.0,230.0,419.0,4.0,49.0,0.0,13.0,317.0,446.0,346.0,2.0,8.0,7.0,0.0,0.0,0.0,63.0,38.0,1.0,21.0,0.0,0.0,0.0,2.0,21.0,295.0,26.0,0.0,16.0,38.0,90.0,23.0,CA0040200
0,2017.0,18.0,162.0,0.0,7.0,0.0,1.0,14.0,58.0,33.0,0.0,4.0,2.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,4.0,0.0,0.0,3.0,10.0,1.0,CA0040300
1,2018.0,18.0,198.0,4.0,15.0,0.0,3.0,31.0,76.0,27.0,0.0,2.0,6.0,0.0,0.0,0.0,10.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,11.0,7.0,3.0,CA0040300
2,2019.0,11.0,140.0,1.0,12.0,0.0,2.0,23.0,110.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,32.0,5.0,0.0,0.0,10.0,9.0,2.0,CA0040300
3,2020.0,16.0,105.0,1.0,13.0,0.0,3.0,25.0,187.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,48.0,3.0,0.0,1.0,6.0,11.0,3.0,CA0040300
4,2022.0,14.0,59.0,0.0,7.0,0.0,20.0,14.0,35.0,13.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,33.0,3.0,0.0,1.0,4.0,4.0,1.0,CA0040300
0,2017.0,75.0,724.0,6.0,29.0,1.0,5.0,53.0,303.0,124.0,0.0,5.0,15.0,0.0,0.0,0.0,306.0,3.0,1.0,21.0,0.0,0.0,1.0,3.0,13.0,137.0,11.0,0.0,7.0,36.0,33.0,20.0,CA0040400
1,2018.0,80.0,695.0,2.0,15.0,0.0,15.0,51.0,319.0,263.0,1.0,1.0,5.0,0.0,0.0,0.0,266.0,13.0,0.0,23.0,2.0,0.0,0.0,0.0,12.0,150.0,9.0,0.0,4.0,39.0,25.0,19.0,CA0040400
2,2019.0,71.0,573.0,13.0,20.0,0.0,10.0,55.0,296.0,156.0,1.0,6.0,14.0,0.0,0.0,0.0,96.0,17.0,0.0,29.0,2.0,0.0,0.0,2.0,12.0,120.0,15.0,0.0,15.0,34.0,35.0,16.0,CA0040400
3,2020.0,53.0,448.0,9.0,10.0,0.0,5.0,52.0,304.0,125.0,1.0,3.0,3.0,0.0,0.0,0.0,58.0,9.0,1.0,14.0,1.0,1.0,0.0,4.0,11.0,113.0,12.0,0.0,8.0,43.0,29.0,19.0,CA0040400
4,2021.0,10.0,145.0,0.0,6.0,0.0,54.0,33.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,21.0,3.0,0.0,0.0,7.0,2.0,0.0,CA0040400
5,2022.0,61.0,308.0,8.0,10.0,0.0,276.0,40.0,23.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,45.0,1.0,1.0,6.0,1.0,1.0,0.0,2.0,7.0,85.0,7.0,0.0,2.0,39.0,18.0,0.0,CA0040400
0,2017.0,53.0,644.0,0.0,17.0,0.0,3.0,63.0,205.0,93.0,0.0,5.0,3.0,0.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,112.0,13.0,0.0,5.0,12.0,33.0,3.0,CA0040500
1,2018.0,39.0,579.0,2.0,15.0,0.0,5.0,71.0,158.0,64.0,1.0,2.0,6.0,0.0,0.0,0.0,8.0,3.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,104.0,8.0,0.0,6.0,18.0,19.0,8.0,CA0040500
2,2019.0,13.0,340.0,1.0,5.0,0.0,0.0,29.0,104.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,14.0,10.0,0.0,7.0,5.0,5.0,2.0,CA0040500
3,2020.0,14.0,262.0,0.0,2.0,0.0,0.0,43.0,216.0,19.0,0.0,3.0,3.0,0.0,0.0,0.0,8.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,24.0,7.0,0.0,10.0,2.0,19.0,1.0,CA0040500
4,2022.0,6.0,128.0,1.0,3.0,0.0,40.0,48.0,133.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,28.0,8.0,0.0,2.0,4.0,22.0,0.0,CA0040500
0,2017.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0040600
1,2018.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0040600
0,2017.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,17.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,CA0040700
1,2018.0,1.0,18.0,0.0,0.0,0.0,0.0,26.0,16.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,CA0040700
2,2019.0,4.0,15.0,0.0,0.0,0.0,0.0,15.0,39.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,CA0040700
3,2020.0,3.0,12.0,0.0,0.0,0.0,0.0,22.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,CA0040700
4,2021.0,1.0,68.0,0.0,1.0,0.0,4.0,21.0,34.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,CA0040700
5,2022.0,1.0,54.0,0.0,1.0,0.0,8.0,39.0,43.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,CA0040700
0,2017.0,3.0,12.0,0.0,1.0,0.0,4.0,10.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,8.0,0.0,15.0,2.0,8.0,0.0,CA0049700
1,2018.0,0.0,7.0,0.0,1.0,0.0,0.0,39.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,3.0,0.0,1.0,4.0,3.0,0.0,CA0049700
2,2019.0,0.0,25.0,0.0,2.0,0.0,0.0,22.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,5.0,0.0,0.0,2.0,10.0,0.0,CA0049700
3,2020.0,2.0,17.0,4.0,3.0,0.0,2.0,9.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,1.0,10.0,1.0,CA0049700
4,2022.0,1.0,21.0,0.0,1.0,0.0,5.0,29.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,2.0,1.0,1.0,CA0049700
0,2021.0,1.0,7.0,0.0,0.0,0.0,0.0,42.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,CA0049940
1,2022.0,0.0,21.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0049940
0,2021.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0049941
1,2022.0,1.0,16.0,0.0,0.0,0.0,1.0,232.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,CA0049941
0,2017.0,150.0,368.0,3.0,10.0,0.0,7.0,5.0,169.0,0.0,1.0,5.0,1.0,4.0,0.0,0.0,14.0,9.0,0.0,8.0,1.0,3.0,0.0,4.0,11.0,190.0,9.0,0.0,0.0,21.0,28.0,18.0,CA0050000
1,2018.0,112.0,331.0,0.0,28.0,0.0,7.0,4.0,142.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,9.0,7.0,0.0,4.0,1.0,1.0,0.0,1.0,11.0,142.0,3.0,0.0,0.0,20.0,22.0,9.0,CA0050000
